Column1,ID,mean_score,min_eval,count,response,Column2
1343,GCA_000017985.1_59,0,10,1,0,
1344,GCA_000017985.1_6,0,10,1,0,
1345,GCA_000017985.1_61,0,10,1,0,
1346,GCA_000017985.1_63,0,10,1,0,
1347,GCA_000017985.1_64,0,10,1,0,
1348,GCA_000017985.1_65,0,10,1,0,
1349,GCA_000017985.1_67,0,10,1,0,
1350,GCA_000017985.1_68,0,10,1,0,
1351,GCA_000017985.1_7,0,10,1,0,
1352,GCA_000017985.1_70,0,10,1,0,
1353,GCA_000017985.1_71,0,10,1,0,
1354,GCA_000017985.1_72,0,10,1,0,
1355,GCA_000017985.1_73,0,10,1,0,
1356,GCA_000017985.1_75,0,10,1,0,
1357,GCA_000017985.1_80,0,10,1,0,
1358,GCA_000017985.1_88,0,10,1,0,
1359,GCA_000017985.1_89,0,10,1,0,
1360,GCA_000017985.1_9,0,10,1,0,
1361,GCA_000017985.1_96,0,10,1,0,
1362,GCA_000017985.1_98,0,10,1,0,
1363,GCA_000046845.1_12,0,10,1,0,
1364,GCA_000046845.1_129,0,10,1,0,
1365,GCA_000046845.1_14,0,10,1,0,
1366,GCA_000046845.1_142,0,10,1,0,
1367,GCA_000046845.1_144,0,10,1,0,
1368,GCA_000046845.1_26,0,10,1,0,
1369,GCA_000046845.1_43,0,10,1,0,
1371,GCA_000046845.1_79,0,10,1,0,
1372,GCA_000046845.1_80,0,10,1,0,
1373,GCA_000046845.1_88,0,10,1,0,
1375,GCA_000210855.2_1,0,10,1,0,
1376,GCA_000210855.2_101,0,10,1,0,
1377,GCA_000210855.2_11,0,10,1,0,
1378,GCA_000210855.2_111,0,10,1,0,
1379,GCA_000210855.2_116,0,10,1,0,
1380,GCA_000210855.2_121,0,10,1,0,
1381,GCA_000210855.2_123,0,10,1,0,
1382,GCA_000210855.2_125,0,10,1,0,
1383,GCA_000210855.2_126,0,10,1,0,
1384,GCA_000210855.2_127,0,10,1,0,
1385,GCA_000210855.2_132,0,10,1,0,
1387,GCA_000210855.2_14,0,10,1,0,
1388,GCA_000210855.2_140,0,10,1,0,
1389,GCA_000210855.2_141,0,10,1,0,
1390,GCA_000210855.2_142,0,10,1,0,
1391,GCA_000210855.2_144,0,10,1,0,
1392,GCA_000210855.2_147,0,10,1,0,
1393,GCA_000210855.2_152,0,10,1,0,
1394,GCA_000210855.2_153,0,10,1,0,
1395,GCA_000210855.2_155,0,10,1,0,
1396,GCA_000210855.2_156,0,10,1,0,
1397,GCA_000210855.2_157,0,10,1,0,
1398,GCA_000210855.2_159,0,10,1,0,
1399,GCA_000210855.2_168,0,10,1,0,
1400,GCA_000210855.2_172,0,10,1,0,
1401,GCA_000210855.2_173,0,10,1,0,
1403,GCA_000210855.2_178,0,10,1,0,
1404,GCA_000210855.2_183,0,10,1,0,
1406,GCA_000210855.2_191,0,10,1,0,
1407,GCA_000210855.2_192,0,10,1,0,
1408,GCA_000210855.2_201,0,10,1,0,
1409,GCA_000210855.2_207,0,10,1,0,
1410,GCA_000210855.2_211,0,10,1,0,
1411,GCA_000210855.2_212,0,10,1,0,
1412,GCA_000210855.2_215,0,10,1,0,
1413,GCA_000210855.2_217,0,10,1,0,
1414,GCA_000210855.2_218,0,10,1,0,
1416,GCA_000210855.2_224,0,10,1,0,
1418,GCA_000210855.2_232,0,10,1,0,
1420,GCA_000210855.2_242,0,10,1,0,
1421,GCA_000210855.2_243,0,10,1,0,
1422,GCA_000210855.2_252,0,10,1,0,
1423,GCA_000210855.2_254,0,10,1,0,
1424,GCA_000210855.2_255,0,10,1,0,
1425,GCA_000210855.2_257,0,10,1,0,
1426,GCA_000210855.2_259,0,10,1,0,
1427,GCA_000210855.2_267,0,10,1,0,
1428,GCA_000210855.2_268,0,10,1,0,
1429,GCA_000210855.2_272,0,10,1,0,
1430,GCA_000210855.2_273,0,10,1,0,
1431,GCA_000210855.2_275,0,10,1,0,
1433,GCA_000210855.2_280,0,10,1,0,
1434,GCA_000210855.2_283,0,10,1,0,
1435,GCA_000210855.2_284,0,10,1,0,
1436,GCA_000210855.2_285,0,10,1,0,
1437,GCA_000210855.2_292,0,10,1,0,
1438,GCA_000210855.2_296,0,10,1,0,
1439,GCA_000210855.2_304,0,10,1,0,
1440,GCA_000210855.2_305,0,10,1,0,
1441,GCA_000210855.2_306,0,10,1,0,
1442,GCA_000210855.2_311,0,10,1,0,
1443,GCA_000210855.2_316,0,10,1,0,
1444,GCA_000210855.2_327,0,10,1,0,
1445,GCA_000210855.2_335,0,10,1,0,
1446,GCA_000210855.2_337,0,10,1,0,
1447,GCA_000210855.2_338,0,10,1,0,
1448,GCA_000210855.2_34,0,10,1,0,
1449,GCA_000210855.2_353,0,10,1,0,
1451,GCA_000210855.2_36,0,10,1,0,
1452,GCA_000210855.2_364,0,10,1,0,
1454,GCA_000210855.2_371,0,10,1,0,
1456,GCA_000210855.2_385,0,10,1,0,
1457,GCA_000210855.2_386,0,10,1,0,
1458,GCA_000210855.2_387,0,10,1,0,
1459,GCA_000210855.2_39,0,10,1,0,
1460,GCA_000210855.2_390,0,10,1,0,
1461,GCA_000210855.2_392,0,10,1,0,
1463,GCA_000210855.2_4,0,10,1,0,
1464,GCA_000210855.2_40,0,10,1,0,
1465,GCA_000210855.2_406,0,10,1,0,
1466,GCA_000210855.2_408,0,10,1,0,
1467,GCA_000210855.2_409,0,10,1,0,
1468,GCA_000210855.2_41,0,10,1,0,
1469,GCA_000210855.2_418,0,10,1,0,
1470,GCA_000210855.2_424,0,10,1,0,
1471,GCA_000210855.2_425,0,10,1,0,
1472,GCA_000210855.2_426,0,10,1,0,
1473,GCA_000210855.2_431,0,10,1,0,
1474,GCA_000210855.2_433,0,10,1,0,
1475,GCA_000210855.2_447,0,10,1,0,
1476,GCA_000210855.2_45,0,10,1,0,
1477,GCA_000210855.2_457,0,10,1,0,
1478,GCA_000210855.2_465,0,10,1,0,
1479,GCA_000210855.2_473,0,10,1,0,
1480,GCA_000210855.2_476,0,10,1,0,
1482,GCA_000210855.2_483,0,10,1,0,
1483,GCA_000210855.2_486,0,10,1,0,
1485,GCA_000210855.2_493,0,10,1,0,
1486,GCA_000210855.2_495,0,10,1,0,
1487,GCA_000210855.2_512,0,10,1,0,
1489,GCA_000210855.2_526,0,10,1,0,
1490,GCA_000210855.2_53,0,10,1,0,
1494,GCA_000210855.2_62,0,10,1,0,
1495,GCA_000210855.2_63,0,10,1,0,
1496,GCA_000210855.2_66,0,10,1,0,
1497,GCA_000210855.2_69,0,10,1,0,
1498,GCA_000210855.2_7,0,10,1,0,
1499,GCA_000210855.2_72,0,10,1,0,
1500,GCA_000210855.2_78,0,10,1,0,
1501,GCA_000210855.2_83,0,10,1,0,
1502,GCA_000210855.2_84,0,10,1,0,
1503,GCA_000210855.2_94,0,10,1,0,
1504,GCA_000210855.2_97,0,10,1,0,
1507,GCA_000213655.1_112,0,10,1,0,
1508,GCA_000213655.1_143,0,10,1,0,
1509,GCA_000213655.1_149,0,10,1,0,
1510,GCA_000213655.1_150,0,10,1,0,
1511,GCA_000213655.1_154,0,10,1,0,
1512,GCA_000213655.1_156,0,10,1,0,
1515,GCA_000213655.1_215,0,10,1,0,
1516,GCA_000213655.1_216,0,10,1,0,
1517,GCA_000213655.1_224,0,10,1,0,
1518,GCA_000213655.1_225,0,10,1,0,
1519,GCA_000213655.1_226,0,10,1,0,
1521,GCA_000213655.1_234,0,10,1,0,
1524,GCA_000213655.1_289,0,10,1,0,
1525,GCA_000213655.1_308,0,10,1,0,
1527,GCA_000213655.1_316,0,10,1,0,
1528,GCA_000213655.1_320,0,10,1,0,
1529,GCA_000213655.1_54,0,10,1,0,
1530,GCA_000213655.1_75,0,10,1,0,
1531,GCA_000213655.1_94,0,10,1,0,
1532,GCA_000220485.1_1,0,10,1,0,
1533,GCA_000220485.1_103,0,10,1,0,
1534,GCA_000220485.1_106,0,10,1,0,
1535,GCA_000220485.1_109,0,10,1,0,
1538,GCA_000220485.1_118,0,10,1,0,
1539,GCA_000220485.1_12,0,10,1,0,
1540,GCA_000220485.1_124,0,10,1,0,
1541,GCA_000220485.1_126,0,10,1,0,
1542,GCA_000220485.1_127,0,10,1,0,
1543,GCA_000220485.1_129,0,10,1,0,
1544,GCA_000220485.1_135,0,10,1,0,
1545,GCA_000220485.1_140,0,10,1,0,
1546,GCA_000220485.1_149,0,10,1,0,
1547,GCA_000220485.1_15,0,10,1,0,
1548,GCA_000220485.1_152,0,10,1,0,
1549,GCA_000220485.1_156,0,10,1,0,
1551,GCA_000220485.1_160,0,10,1,0,
1552,GCA_000220485.1_167,0,10,1,0,
1553,GCA_000220485.1_168,0,10,1,0,
1554,GCA_000220485.1_169,0,10,1,0,
1555,GCA_000220485.1_17,0,10,1,0,
1556,GCA_000220485.1_171,0,10,1,0,
1557,GCA_000220485.1_176,0,10,1,0,
1558,GCA_000220485.1_180,0,10,1,0,
1559,GCA_000220485.1_182,0,10,1,0,
1562,GCA_000220485.1_188,0,10,1,0,
1563,GCA_000220485.1_190,0,10,1,0,
1564,GCA_000220485.1_192,0,10,1,0,
1565,GCA_000220485.1_197,0,10,1,0,
1566,GCA_000220485.1_2,0,10,1,0,
1567,GCA_000220485.1_201,0,10,1,0,
1568,GCA_000220485.1_205,0,10,1,0,
1569,GCA_000220485.1_208,0,10,1,0,
1570,GCA_000220485.1_209,0,10,1,0,
1571,GCA_000220485.1_213,0,10,1,0,
1572,GCA_000220485.1_214,0,10,1,0,
1573,GCA_000220485.1_215,0,10,1,0,
1574,GCA_000220485.1_22,0,10,1,0,
1575,GCA_000220485.1_220,0,10,1,0,
1576,GCA_000220485.1_224,0,10,1,0,
1577,GCA_000220485.1_226,0,10,1,0,
1578,GCA_000220485.1_230,0,10,1,0,
1579,GCA_000220485.1_232,0,10,1,0,
1580,GCA_000220485.1_24,0,10,1,0,
1582,GCA_000220485.1_244,0,10,1,0,
1583,GCA_000220485.1_250,0,10,1,0,
1585,GCA_000220485.1_257,0,10,1,0,
1586,GCA_000220485.1_260,0,10,1,0,
1587,GCA_000220485.1_263,0,10,1,0,
1588,GCA_000220485.1_264,0,10,1,0,
1589,GCA_000220485.1_267,0,10,1,0,
1590,GCA_000220485.1_268,0,10,1,0,
1591,GCA_000220485.1_270,0,10,1,0,
1592,GCA_000220485.1_273,0,10,1,0,
1593,GCA_000220485.1_274,0,10,1,0,
1594,GCA_000220485.1_275,0,10,1,0,
1595,GCA_000220485.1_278,0,10,1,0,
1596,GCA_000220485.1_282,0,10,1,0,
1597,GCA_000220485.1_284,0,10,1,0,
1598,GCA_000220485.1_291,0,10,1,0,
1599,GCA_000220485.1_294,0,10,1,0,
1600,GCA_000220485.1_303,0,10,1,0,
1601,GCA_000220485.1_304,0,10,1,0,
1603,GCA_000220485.1_310,0,10,1,0,
1604,GCA_000220485.1_319,0,10,1,0,
1605,GCA_000220485.1_321,0,10,1,0,
1606,GCA_000220485.1_322,0,10,1,0,
1607,GCA_000220485.1_324,0,10,1,0,
1608,GCA_000220485.1_325,0,10,1,0,
1609,GCA_000220485.1_326,0,10,1,0,
1610,GCA_000220485.1_331,0,10,1,0,
1611,GCA_000220485.1_332,0,10,1,0,
1612,GCA_000220485.1_333,0,10,1,0,
1613,GCA_000220485.1_342,0,10,1,0,
1614,GCA_000220485.1_347,0,10,1,0,
1615,GCA_000220485.1_350,0,10,1,0,
1616,GCA_000220485.1_357,0,10,1,0,
1617,GCA_000220485.1_364,0,10,1,0,
1618,GCA_000220485.1_371,0,10,1,0,
1619,GCA_000220485.1_378,0,10,1,0,
1620,GCA_000220485.1_38,0,10,1,0,
1621,GCA_000220485.1_383,0,10,1,0,
1622,GCA_000220485.1_387,0,10,1,0,
1623,GCA_000220485.1_40,0,10,1,0,
1624,GCA_000220485.1_408,0,10,1,0,
1625,GCA_000220485.1_412,0,10,1,0,
1626,GCA_000220485.1_414,0,10,1,0,
1627,GCA_000220485.1_415,0,10,1,0,
1628,GCA_000220485.1_439,0,10,1,0,
1629,GCA_000220485.1_450,0,10,1,0,
1630,GCA_000220485.1_457,0,10,1,0,
1631,GCA_000220485.1_46,0,10,1,0,
1632,GCA_000220485.1_462,0,10,1,0,
1633,GCA_000220485.1_464,0,10,1,0,
1634,GCA_000220485.1_47,0,10,1,0,
1635,GCA_000220485.1_493,0,10,1,0,
1636,GCA_000220485.1_508,0,10,1,0,
1637,GCA_000220485.1_51,0,10,1,0,
1638,GCA_000220485.1_514,0,10,1,0,
1639,GCA_000220485.1_526,0,10,1,0,
1640,GCA_000220485.1_527,0,10,1,0,
1641,GCA_000220485.1_53,0,10,1,0,
1642,GCA_000220485.1_532,0,10,1,0,
1643,GCA_000220485.1_534,0,10,1,0,
1644,GCA_000220485.1_546,0,10,1,0,
1645,GCA_000220485.1_547,0,10,1,0,
1647,GCA_000220485.1_57,0,10,1,0,
1648,GCA_000220485.1_570,0,10,1,0,
1649,GCA_000220485.1_576,0,10,1,0,
1650,GCA_000220485.1_58,0,10,1,0,
1651,GCA_000220485.1_583,0,10,1,0,
1652,GCA_000220485.1_598,0,10,1,0,
1653,GCA_000220485.1_599,0,10,1,0,
1654,GCA_000220485.1_6,0,10,1,0,
1655,GCA_000220485.1_605,0,10,1,0,
1656,GCA_000220485.1_62,0,10,1,0,
1657,GCA_000220485.1_63,0,10,1,0,
1658,GCA_000220485.1_65,0,10,1,0,
1659,GCA_000220485.1_7,0,10,1,0,
1660,GCA_000220485.1_74,0,10,1,0,
1661,GCA_000220485.1_78,0,10,1,0,
1663,GCA_000220485.1_83,0,10,1,0,
1664,GCA_000220485.1_86,0,10,1,0,
1665,GCA_000220485.1_87,0,10,1,0,
1666,GCA_000220485.1_91,0,10,1,0,
1667,GCA_000220485.1_94,0,10,1,0,
1668,GCA_000220485.1_98,0,10,1,0,
1669,GCA_000220485.1_99,0,10,1,0,
1670,GCA_000281215.1_1,0,10,1,0,
1671,GCA_000281215.1_104,0,10,1,0,
1672,GCA_000281215.1_110,0,10,1,0,
1673,GCA_000281215.1_124,0,10,1,0,
1674,GCA_000281215.1_136,0,10,1,0,
1677,GCA_000281215.1_157,0,10,1,0,
1678,GCA_000281215.1_160,0,10,1,0,
1679,GCA_000281215.1_17,0,10,1,0,
1680,GCA_000281215.1_170,0,10,1,0,
1681,GCA_000281215.1_177,0,10,1,0,
1682,GCA_000281215.1_179,0,10,1,0,
1683,GCA_000281215.1_195,0,10,1,0,
1684,GCA_000281215.1_199,0,10,1,0,
1685,GCA_000281215.1_205,0,10,1,0,
1686,GCA_000281215.1_208,0,10,1,0,
1687,GCA_000281215.1_212,0,10,1,0,
1688,GCA_000281215.1_214,0,10,1,0,
1689,GCA_000281215.1_215,0,10,1,0,
1690,GCA_000281215.1_220,0,10,1,0,
1691,GCA_000281215.1_223,0,10,1,0,
1692,GCA_000281215.1_226,0,10,1,0,
1693,GCA_000281215.1_231,0,10,1,0,
1694,GCA_000281215.1_232,0,10,1,0,
1695,GCA_000281215.1_235,0,10,1,0,
1696,GCA_000281215.1_238,0,10,1,0,
1697,GCA_000281215.1_239,0,10,1,0,
1698,GCA_000281215.1_248,0,10,1,0,
1699,GCA_000281215.1_251,0,10,1,0,
1700,GCA_000281215.1_261,0,10,1,0,
1701,GCA_000281215.1_270,0,10,1,0,
1702,GCA_000281215.1_276,0,10,1,0,
1704,GCA_000281215.1_283,0,10,1,0,
1705,GCA_000281215.1_29,0,10,1,0,
1706,GCA_000281215.1_294,0,10,1,0,
1707,GCA_000281215.1_306,0,10,1,0,
1708,GCA_000281215.1_309,0,10,1,0,
1709,GCA_000281215.1_317,0,10,1,0,
1710,GCA_000281215.1_319,0,10,1,0,
1711,GCA_000281215.1_32,0,10,1,0,
1712,GCA_000281215.1_321,0,10,1,0,
1713,GCA_000281215.1_331,0,10,1,0,
1714,GCA_000281215.1_332,0,10,1,0,
1715,GCA_000281215.1_333,0,10,1,0,
1716,GCA_000281215.1_36,0,10,1,0,
1718,GCA_000281215.1_42,0,10,1,0,
1720,GCA_000281215.1_53,0,10,1,0,
1721,GCA_000281215.1_56,0,10,1,0,
1722,GCA_000281215.1_6,0,10,1,0,
1723,GCA_000281215.1_62,0,10,1,0,
1724,GCA_000281215.1_72,0,10,1,0,
1725,GCA_000281215.1_80,0,10,1,0,
1726,GCA_000281215.1_83,0,10,1,0,
1727,GCA_000281215.1_9,0,10,1,0,
1729,GCA_000281215.1_97,0,10,1,0,
1730,GCA_000283715.1_10,0,10,1,0,
1731,GCA_000283715.1_101,0,10,1,0,
1732,GCA_000283715.1_106,0,10,1,0,
1733,GCA_000283715.1_109,0,10,1,0,
1734,GCA_000283715.1_11,0,10,1,0,
1735,GCA_000283715.1_111,0,10,1,0,
1736,GCA_000283715.1_113,0,10,1,0,
1737,GCA_000283715.1_12,0,10,1,0,
1738,GCA_000283715.1_123,0,10,1,0,
1739,GCA_000283715.1_125,0,10,1,0,
1740,GCA_000283715.1_127,0,10,1,0,
1741,GCA_000283715.1_128,0,10,1,0,
1742,GCA_000283715.1_13,0,10,1,0,
1744,GCA_000283715.1_136,0,10,1,0,
1745,GCA_000283715.1_137,0,10,1,0,
1746,GCA_000283715.1_14,0,10,1,0,
1747,GCA_000283715.1_141,0,10,1,0,
1749,GCA_000283715.1_148,0,10,1,0,
1751,GCA_000283715.1_15,0,10,1,0,
1752,GCA_000283715.1_156,0,10,1,0,
1753,GCA_000283715.1_157,0,10,1,0,
1754,GCA_000283715.1_158,0,10,1,0,
1755,GCA_000283715.1_159,0,10,1,0,
1756,GCA_000283715.1_16,0,10,1,0,
1757,GCA_000283715.1_160,0,10,1,0,
1758,GCA_000283715.1_161,0,10,1,0,
1759,GCA_000283715.1_162,0,10,1,0,
1760,GCA_000283715.1_166,0,10,1,0,
1761,GCA_000283715.1_167,0,10,1,0,
1762,GCA_000283715.1_169,0,10,1,0,
1763,GCA_000283715.1_174,0,10,1,0,
1764,GCA_000283715.1_175,0,10,1,0,
1765,GCA_000283715.1_18,0,10,1,0,
1766,GCA_000283715.1_180,0,10,1,0,
1767,GCA_000283715.1_181,0,10,1,0,
1768,GCA_000283715.1_187,0,10,1,0,
1769,GCA_000283715.1_188,0,10,1,0,
1770,GCA_000283715.1_189,0,10,1,0,
1771,GCA_000283715.1_190,0,10,1,0,
1772,GCA_000283715.1_193,0,10,1,0,
1773,GCA_000283715.1_194,0,10,1,0,
1774,GCA_000283715.1_195,0,10,1,0,
1775,GCA_000283715.1_197,0,10,1,0,
1776,GCA_000283715.1_2,0,10,1,0,
1777,GCA_000283715.1_204,0,10,1,0,
1779,GCA_000283715.1_21,0,10,1,0,
1780,GCA_000283715.1_210,0,10,1,0,
1781,GCA_000283715.1_211,0,10,1,0,
1782,GCA_000283715.1_215,0,10,1,0,
1783,GCA_000283715.1_216,0,10,1,0,
1784,GCA_000283715.1_22,0,10,1,0,
1785,GCA_000283715.1_224,0,10,1,0,
1786,GCA_000283715.1_23,0,10,1,0,
1787,GCA_000283715.1_231,0,10,1,0,
1788,GCA_000283715.1_232,0,10,1,0,
1789,GCA_000283715.1_236,0,10,1,0,
1790,GCA_000283715.1_238,0,10,1,0,
1791,GCA_000283715.1_24,0,10,1,0,
1792,GCA_000283715.1_241,0,10,1,0,
1793,GCA_000283715.1_244,0,10,1,0,
1794,GCA_000283715.1_245,0,10,1,0,
1795,GCA_000283715.1_246,0,10,1,0,
1796,GCA_000283715.1_259,0,10,1,0,
1797,GCA_000283715.1_261,0,10,1,0,
1798,GCA_000283715.1_262,0,10,1,0,
1799,GCA_000283715.1_264,0,10,1,0,
1800,GCA_000283715.1_269,0,10,1,0,
1801,GCA_000283715.1_270,0,10,1,0,
1802,GCA_000283715.1_271,0,10,1,0,
1803,GCA_000283715.1_275,0,10,1,0,
1804,GCA_000283715.1_281,0,10,1,0,
1805,GCA_000283715.1_283,0,10,1,0,
1806,GCA_000283715.1_284,0,10,1,0,
1807,GCA_000283715.1_286,0,10,1,0,
1808,GCA_000283715.1_288,0,10,1,0,
1809,GCA_000283715.1_289,0,10,1,0,
1810,GCA_000283715.1_292,0,10,1,0,
1812,GCA_000283715.1_297,0,10,1,0,
1813,GCA_000283715.1_3,0,10,1,0,
1815,GCA_000283715.1_300,0,10,1,0,
1816,GCA_000283715.1_312,0,10,1,0,
1817,GCA_000283715.1_313,0,10,1,0,
1819,GCA_000283715.1_319,0,10,1,0,
1820,GCA_000283715.1_322,0,10,1,0,
1821,GCA_000283715.1_324,0,10,1,0,
1822,GCA_000283715.1_325,0,10,1,0,
1823,GCA_000283715.1_328,0,10,1,0,
1824,GCA_000283715.1_329,0,10,1,0,
1825,GCA_000283715.1_331,0,10,1,0,
1826,GCA_000283715.1_335,0,10,1,0,
1827,GCA_000283715.1_336,0,10,1,0,
1828,GCA_000283715.1_339,0,10,1,0,
1829,GCA_000283715.1_342,0,10,1,0,
1830,GCA_000283715.1_343,0,10,1,0,
1832,GCA_000283715.1_351,0,10,1,0,
1833,GCA_000283715.1_354,0,10,1,0,
1835,GCA_000283715.1_364,0,10,1,0,
1836,GCA_000283715.1_371,0,10,1,0,
1838,GCA_000283715.1_375,0,10,1,0,
1839,GCA_000283715.1_376,0,10,1,0,
1841,GCA_000283715.1_383,0,10,1,0,
1843,GCA_000283715.1_386,0,10,1,0,
1844,GCA_000283715.1_388,0,10,1,0,
1845,GCA_000283715.1_391,0,10,1,0,
1846,GCA_000283715.1_397,0,10,1,0,
1847,GCA_000283715.1_400,0,10,1,0,
1848,GCA_000283715.1_402,0,10,1,0,
1849,GCA_000283715.1_406,0,10,1,0,
1850,GCA_000283715.1_408,0,10,1,0,
1851,GCA_000283715.1_409,0,10,1,0,
1852,GCA_000283715.1_411,0,10,1,0,
1853,GCA_000283715.1_412,0,10,1,0,
1855,GCA_000283715.1_414,0,10,1,0,
1856,GCA_000283715.1_415,0,10,1,0,
1857,GCA_000283715.1_42,0,10,1,0,
1858,GCA_000283715.1_423,0,10,1,0,
1860,GCA_000283715.1_43,0,10,1,0,
1861,GCA_000283715.1_430,0,10,1,0,
1862,GCA_000283715.1_431,0,10,1,0,
1863,GCA_000283715.1_434,0,10,1,0,
1864,GCA_000283715.1_445,0,10,1,0,
1865,GCA_000283715.1_459,0,10,1,0,
1866,GCA_000283715.1_46,0,10,1,0,
1867,GCA_000283715.1_460,0,10,1,0,
1868,GCA_000283715.1_461,0,10,1,0,
1870,GCA_000283715.1_47,0,10,1,0,
1872,GCA_000283715.1_475,0,10,1,0,
1873,GCA_000283715.1_479,0,10,1,0,
1874,GCA_000283715.1_48,0,10,1,0,
1875,GCA_000283715.1_483,0,10,1,0,
1876,GCA_000283715.1_49,0,10,1,0,
1878,GCA_000283715.1_497,0,10,1,0,
1879,GCA_000283715.1_503,0,10,1,0,
1881,GCA_000283715.1_537,0,10,1,0,
1882,GCA_000283715.1_54,0,10,1,0,
1883,GCA_000283715.1_546,0,10,1,0,
1884,GCA_000283715.1_559,0,10,1,0,
1885,GCA_000283715.1_564,0,10,1,0,
1886,GCA_000283715.1_57,0,10,1,0,
1887,GCA_000283715.1_570,0,10,1,0,
1891,GCA_000283715.1_592,0,10,1,0,
1892,GCA_000283715.1_595,0,10,1,0,
1893,GCA_000283715.1_607,0,10,1,0,
1894,GCA_000283715.1_63,0,10,1,0,
1895,GCA_000283715.1_66,0,10,1,0,
1896,GCA_000283715.1_68,0,10,1,0,
1897,GCA_000283715.1_7,0,10,1,0,
1898,GCA_000283715.1_75,0,10,1,0,
1899,GCA_000283715.1_76,0,10,1,0,
1900,GCA_000283715.1_77,0,10,1,0,
1901,GCA_000283715.1_81,0,10,1,0,
1902,GCA_000283715.1_82,0,10,1,0,
1903,GCA_000283715.1_83,0,10,1,0,
1904,GCA_000283715.1_85,0,10,1,0,
1905,GCA_000283715.1_88,0,10,1,0,
1906,GCA_000283715.1_90,0,10,1,0,
1907,GCA_000283715.1_94,0,10,1,0,
1908,GCA_000283715.1_95,0,10,1,0,
1909,GCA_000283715.1_96,0,10,1,0,
1910,GCA_000283715.1_97,0,10,1,0,
1911,GCA_000310085.1_102,0,10,1,0,
1912,GCA_000310085.1_12,0,10,1,0,
1915,GCA_000310085.1_38,0,10,1,0,
1916,GCA_000310085.1_4,0,10,1,0,
1917,GCA_000310085.1_43,0,10,1,0,
1918,GCA_000310085.1_45,0,10,1,0,
1919,GCA_000310085.1_5,0,10,1,0,
1920,GCA_000310085.1_51,0,10,1,0,
1921,GCA_000310085.1_53,0,10,1,0,
1922,GCA_000310085.1_56,0,10,1,0,
1923,GCA_000310085.1_64,0,10,1,0,
1924,GCA_000310085.1_7,0,10,1,0,
1925,GCA_000310085.1_71,0,10,1,0,
1926,GCA_000310085.1_82,0,10,1,0,
1927,GCA_000310085.1_84,0,10,1,0,
1928,GCA_000310085.1_87,0,10,1,0,
1929,GCA_000310085.1_91,0,10,1,0,
1930,GCA_000438825.1_100,0,10,1,0,
1931,GCA_000438825.1_110,0,10,1,0,
1932,GCA_000438825.1_116,0,10,1,0,
1933,GCA_000438825.1_120,0,10,1,0,
1934,GCA_000438825.1_124,0,10,1,0,
1935,GCA_000438825.1_127,0,10,1,0,
1936,GCA_000438825.1_13,0,10,1,0,
1938,GCA_000438825.1_135,0,10,1,0,
1939,GCA_000438825.1_137,0,10,1,0,
1940,GCA_000438825.1_139,0,10,1,0,
1941,GCA_000438825.1_140,0,10,1,0,
1942,GCA_000438825.1_145,0,10,1,0,
1943,GCA_000438825.1_149,0,10,1,0,
1944,GCA_000438825.1_15,0,10,1,0,
1945,GCA_000438825.1_151,0,10,1,0,
1946,GCA_000438825.1_152,0,10,1,0,
1948,GCA_000438825.1_156,0,10,1,0,
1949,GCA_000438825.1_158,0,10,1,0,
1950,GCA_000438825.1_16,0,10,1,0,
1951,GCA_000438825.1_161,0,10,1,0,
1952,GCA_000438825.1_164,0,10,1,0,
1953,GCA_000438825.1_169,0,10,1,0,
1956,GCA_000438825.1_180,0,10,1,0,
1957,GCA_000438825.1_181,0,10,1,0,
1959,GCA_000438825.1_184,0,10,1,0,
1960,GCA_000438825.1_186,0,10,1,0,
1961,GCA_000438825.1_187,0,10,1,0,
1962,GCA_000438825.1_193,0,10,1,0,
1963,GCA_000438825.1_194,0,10,1,0,
1964,GCA_000438825.1_198,0,10,1,0,
1965,GCA_000438825.1_20,0,10,1,0,
1966,GCA_000438825.1_206,0,10,1,0,
1968,GCA_000438825.1_211,0,10,1,0,
1970,GCA_000438825.1_220,0,10,1,0,
1971,GCA_000438825.1_225,0,10,1,0,
1972,GCA_000438825.1_229,0,10,1,0,
1973,GCA_000438825.1_232,0,10,1,0,
1975,GCA_000438825.1_237,0,10,1,0,
1976,GCA_000438825.1_239,0,10,1,0,
1977,GCA_000438825.1_241,0,10,1,0,
1978,GCA_000438825.1_242,0,10,1,0,
1979,GCA_000438825.1_245,0,10,1,0,
1980,GCA_000438825.1_246,0,10,1,0,
1981,GCA_000438825.1_250,0,10,1,0,
1982,GCA_000438825.1_252,0,10,1,0,
1983,GCA_000438825.1_254,0,10,1,0,
1984,GCA_000438825.1_256,0,10,1,0,
1985,GCA_000438825.1_259,0,10,1,0,
1986,GCA_000438825.1_262,0,10,1,0,
1987,GCA_000438825.1_263,0,10,1,0,
1988,GCA_000438825.1_266,0,10,1,0,
1989,GCA_000438825.1_268,0,10,1,0,
1990,GCA_000438825.1_272,0,10,1,0,
1991,GCA_000438825.1_276,0,10,1,0,
1992,GCA_000438825.1_28,0,10,1,0,
1993,GCA_000438825.1_281,0,10,1,0,
1994,GCA_000438825.1_283,0,10,1,0,
1995,GCA_000438825.1_287,0,10,1,0,
1996,GCA_000438825.1_36,0,10,1,0,
1998,GCA_000438825.1_41,0,10,1,0,
2000,GCA_000438825.1_46,0,10,1,0,
